book_id,book_name,author,genre,price,quantity,publisher,published_year
2738,Book Title 2738,Author 261,History,750.75,109,Publisher 200,2009
2739,Book Title 2739,Author 164,Mystery,777.46,176,Publisher 71,1995
2740,Book Title 2740,Author 170,Fantasy,957.74,50,Publisher 58,1994
2741,Book Title 2741,Author 154,Business,1034.52,105,Publisher 94,2002
2742,Book Title 2742,Author 294,Business,214.12,53,Publisher 194,1992
2743,Book Title 2743,Author 189,Romance,229.84,71,Publisher 86,1994
2744,Book Title 2744,Author 126,Fiction,562.88,114,Publisher 54,1993
2745,Book Title 2745,Author 90,Business,1487.16,131,Publisher 52,2018
2746,Book Title 2746,Author 312,Fiction,1001.65,33,Publisher 88,1982
2747,Book Title 2747,Author 82,History,531.41,64,Publisher 38,2008
2748,Book Title 2748,Author 242,Business,113.18,131,Publisher 28,2001
2749,Book Title 2749,Author 331,History,142.39,48,Publisher 194,2006
2750,Book Title 2750,Author 129,Mystery,1368.46,110,Publisher 132,2015
2751,Book Title 2751,Author 27,Romance,460.24,69,Publisher 195,1993
2752,Book Title 2752,Author 451,Mystery,1232.16,200,Publisher 117,1996
2753,Book Title 2753,Author 182,Business,426.07,55,Publisher 182,2015
2754,Book Title 2754,Author 166,Mystery,462.59,61,Publisher 192,2015
2755,Book Title 2755,Author 203,Sci-Fi,1018.48,103,Publisher 148,1989
2756,Book Title 2756,Author 313,Fiction,531.23,169,Publisher 76,1992
2757,Book Title 2757,Author 193,Fiction,1216.9,63,Publisher 93,2005
2758,Book Title 2758,Author 119,Sci-Fi,739.49,25,Publisher 161,1980
2759,Book Title 2759,Author 417,Fiction,1445.6,131,Publisher 194,1994
2760,Book Title 2760,Author 455,Mystery,960.06,6,Publisher 10,1995
2761,Book Title 2761,Author 204,Sci-Fi,545.13,55,Publisher 89,1996
2762,Book Title 2762,Author 132,Fantasy,1407.21,129,Publisher 19,2017
2763,Book Title 2763,Author 385,Romance,650.09,25,Publisher 148,1982
2764,Book Title 2764,Author 477,History,593.66,175,Publisher 127,1985
2765,Book Title 2765,Author 462,Sci-Fi,1340.98,38,Publisher 36,1986
2766,Book Title 2766,Author 182,Business,1324.03,151,Publisher 180,2015
2767,Book Title 2767,Author 305,Sci-Fi,735.63,153,Publisher 114,2003
2768,Book Title 2768,Author 407,Sci-Fi,631.97,107,Publisher 52,1987
2769,Book Title 2769,Author 259,Fantasy,586.58,76,Publisher 32,2015
2770,Book Title 2770,Author 63,Sci-Fi,1005.44,153,Publisher 110,2021
2771,Book Title 2771,Author 17,Romance,812.92,30,Publisher 22,2019
2772,Book Title 2772,Author 168,Romance,369.14,84,Publisher 149,1991
2773,Book Title 2773,Author 155,Fantasy,147.42,188,Publisher 60,2001
2774,Book Title 2774,Author 26,Fiction,1247.83,182,Publisher 88,1980
2775,Book Title 2775,Author 33,Mystery,198.68,44,Publisher 173,1998
2776,Book Title 2776,Author 405,History,1380.1,156,Publisher 115,1981
2777,Book Title 2777,Author 256,Mystery,262.72,172,Publisher 72,2016
2778,Book Title 2778,Author 66,Fantasy,773.18,37,Publisher 187,2001
2779,Book Title 2779,Author 46,Fiction,884.38,9,Publisher 13,1998
2780,Book Title 2780,Author 342,Fantasy,932.76,24,Publisher 168,2021
2781,Book Title 2781,Author 493,Fiction,1135.26,76,Publisher 11,1997
2782,Book Title 2782,Author 214,Business,594.62,54,Publisher 26,1988
2783,Book Title 2783,Author 99,Business,299.67,100,Publisher 122,2019
2784,Book Title 2784,Author 164,Business,807.18,38,Publisher 170,1993
2785,Book Title 2785,Author 301,Romance,1097.72,46,Publisher 65,1981
2786,Book Title 2786,Author 176,Mystery,518.99,63,Publisher 4,2008
2787,Book Title 2787,Author 9,History,441.01,32,Publisher 188,2008
2788,Book Title 2788,Author 412,Sci-Fi,174.9,165,Publisher 19,1988
2789,Book Title 2789,Author 302,Fantasy,574.63,49,Publisher 113,1981
2790,Book Title 2790,Author 216,History,1153.29,187,Publisher 26,1985
2791,Book Title 2791,Author 57,Fantasy,1337.19,53,Publisher 193,1983
2792,Book Title 2792,Author 435,Mystery,1217.5,5,Publisher 116,2022
2793,Book Title 2793,Author 146,Sci-Fi,1018.3,153,Publisher 4,1990
2794,Book Title 2794,Author 393,Romance,1353.81,77,Publisher 23,1995
2795,Book Title 2795,Author 56,Fantasy,347.64,181,Publisher 171,2005
2796,Book Title 2796,Author 328,Mystery,346.35,6,Publisher 195,2006
2797,Book Title 2797,Author 292,History,1034.47,32,Publisher 123,2003
2798,Book Title 2798,Author 277,History,344.83,134,Publisher 26,1983
2799,Book Title 2799,Author 12,Mystery,808.42,192,Publisher 35,2013
2800,Book Title 2800,Author 331,Business,699.6,158,Publisher 13,2005
2801,Book Title 2801,Author 348,Fiction,549.31,184,Publisher 26,2023
2802,Book Title 2802,Author 396,Fiction,894.39,54,Publisher 93,2013
2803,Book Title 2803,Author 477,Romance,1012.75,14,Publisher 119,2012
2804,Book Title 2804,Author 415,Mystery,118.91,102,Publisher 38,1991
2805,Book Title 2805,Author 263,Romance,170.65,186,Publisher 161,2001
2806,Book Title 2806,Author 40,Fiction,1392.98,154,Publisher 22,1984
2807,Book Title 2807,Author 385,Fantasy,1018.87,25,Publisher 14,1981
2808,Book Title 2808,Author 340,Business,1476.69,82,Publisher 45,1984
2809,Book Title 2809,Author 339,History,103.01,191,Publisher 138,2021
2810,Book Title 2810,Author 238,Mystery,764.43,136,Publisher 157,2002
2811,Book Title 2811,Author 352,Fiction,1107.03,119,Publisher 43,2022
2812,Book Title 2812,Author 227,History,1173.74,80,Publisher 150,1998
2813,Book Title 2813,Author 302,Fiction,137.78,122,Publisher 13,2010
2814,Book Title 2814,Author 440,Mystery,539.4,149,Publisher 133,1994
2815,Book Title 2815,Author 50,Fiction,530.98,144,Publisher 28,1992
2816,Book Title 2816,Author 361,Sci-Fi,928.85,116,Publisher 167,2018
2817,Book Title 2817,Author 162,Business,267.35,27,Publisher 30,2012
2818,Book Title 2818,Author 279,Romance,1319.74,98,Publisher 64,2022
2819,Book Title 2819,Author 427,Mystery,503.55,164,Publisher 185,1992
2820,Book Title 2820,Author 253,Mystery,1249.68,34,Publisher 10,2001
2821,Book Title 2821,Author 385,Fantasy,898.14,0,Publisher 15,1995
2822,Book Title 2822,Author 261,Business,1379.62,99,Publisher 168,1999
2823,Book Title 2823,Author 332,Mystery,544.05,145,Publisher 39,2006
2824,Book Title 2824,Author 101,Romance,1015.08,189,Publisher 176,2002
2825,Book Title 2825,Author 207,Sci-Fi,766.57,43,Publisher 108,1982
2826,Book Title 2826,Author 180,Sci-Fi,1180.19,175,Publisher 126,1986
2827,Book Title 2827,Author 225,Romance,847.27,141,Publisher 85,1995
2828,Book Title 2828,Author 12,History,959.93,162,Publisher 42,2004
2829,Book Title 2829,Author 147,Fiction,859.2,6,Publisher 150,2014
2830,Book Title 2830,Author 59,Business,153.83,111,Publisher 21,2003
2831,Book Title 2831,Author 397,History,1150.87,17,Publisher 134,1990
2832,Book Title 2832,Author 49,Romance,532.15,72,Publisher 67,2017
2833,Book Title 2833,Author 251,Romance,353.21,91,Publisher 161,1998
2834,Book Title 2834,Author 419,Business,211.36,135,Publisher 184,1983
2835,Book Title 2835,Author 39,Sci-Fi,790.89,91,Publisher 166,2019
2836,Book Title 2836,Author 127,Sci-Fi,554.16,96,Publisher 131,2024
2837,Book Title 2837,Author 55,Romance,571.29,26,Publisher 89,2016
2838,Book Title 2838,Author 353,History,956.08,94,Publisher 199,1995
2839,Book Title 2839,Author 37,Fiction,210.5,142,Publisher 106,1985
2840,Book Title 2840,Author 230,Romance,158.57,62,Publisher 197,2013
2841,Book Title 2841,Author 103,History,235.59,47,Publisher 29,2009
2842,Book Title 2842,Author 38,Fantasy,1160.3,40,Publisher 53,2017
2843,Book Title 2843,Author 436,Fiction,1122.0,180,Publisher 150,1984
2844,Book Title 2844,Author 322,Sci-Fi,1201.24,180,Publisher 123,1995
2845,Book Title 2845,Author 373,Fiction,843.04,128,Publisher 99,2017
2846,Book Title 2846,Author 358,Fiction,287.73,61,Publisher 193,2007
2847,Book Title 2847,Author 33,Fiction,1268.64,173,Publisher 167,2017
2848,Book Title 2848,Author 136,Business,934.41,3,Publisher 155,2006
2849,Book Title 2849,Author 22,Fiction,1408.18,79,Publisher 68,2023
2850,Book Title 2850,Author 54,Fiction,475.28,117,Publisher 70,2007
2851,Book Title 2851,Author 244,Sci-Fi,1268.45,115,Publisher 102,1985
2852,Book Title 2852,Author 490,Mystery,781.21,106,Publisher 67,2003
2853,Book Title 2853,Author 361,Mystery,780.14,5,Publisher 110,2017
2854,Book Title 2854,Author 457,History,555.87,166,Publisher 30,1985
2855,Book Title 2855,Author 492,Sci-Fi,760.7,140,Publisher 101,2017
2856,Book Title 2856,Author 228,Business,294.2,144,Publisher 44,2001
2857,Book Title 2857,Author 438,Fantasy,1125.63,121,Publisher 87,2001
2858,Book Title 2858,Author 80,Sci-Fi,1127.45,164,Publisher 6,2015
2859,Book Title 2859,Author 211,Fiction,877.3,138,Publisher 33,1995
2860,Book Title 2860,Author 475,Sci-Fi,603.74,163,Publisher 144,2000
2861,Book Title 2861,Author 421,Business,282.56,88,Publisher 120,2012
2862,Book Title 2862,Author 201,Business,113.44,51,Publisher 130,2015
2863,Book Title 2863,Author 182,Romance,1381.2,122,Publisher 177,2004
2864,Book Title 2864,Author 336,Romance,112.39,154,Publisher 67,1997
2865,Book Title 2865,Author 426,Mystery,657.43,37,Publisher 37,2006
2866,Book Title 2866,Author 469,History,764.93,180,Publisher 48,1990
2867,Book Title 2867,Author 323,Romance,610.38,102,Publisher 142,2020
2868,Book Title 2868,Author 395,Sci-Fi,129.02,132,Publisher 90,2020
2869,Book Title 2869,Author 97,Fantasy,788.84,30,Publisher 11,2019
2870,Book Title 2870,Author 273,Romance,1127.58,168,Publisher 144,2018
2871,Book Title 2871,Author 485,Romance,1142.97,37,Publisher 157,2019
2872,Book Title 2872,Author 24,History,1037.25,115,Publisher 5,2016
2873,Book Title 2873,Author 69,Mystery,201.76,107,Publisher 120,2023
2874,Book Title 2874,Author 281,Fantasy,843.91,78,Publisher 166,1997
2875,Book Title 2875,Author 234,Business,267.9,14,Publisher 157,2010
2876,Book Title 2876,Author 128,Mystery,736.56,14,Publisher 109,1986
2877,Book Title 2877,Author 344,Romance,231.83,66,Publisher 69,2001
2878,Book Title 2878,Author 390,Romance,921.51,52,Publisher 141,2015
2879,Book Title 2879,Author 35,Mystery,167.58,78,Publisher 167,1999
2880,Book Title 2880,Author 128,Romance,1349.65,128,Publisher 120,1991
2881,Book Title 2881,Author 335,Business,270.6,185,Publisher 198,1991
2882,Book Title 2882,Author 337,Mystery,1236.75,48,Publisher 113,1981
2883,Book Title 2883,Author 128,Fiction,960.61,197,Publisher 7,1988
2884,Book Title 2884,Author 345,Fiction,386.19,45,Publisher 92,2022
2885,Book Title 2885,Author 255,Sci-Fi,1017.35,38,Publisher 159,2000
2886,Book Title 2886,Author 68,Romance,1217.98,181,Publisher 92,2006
2887,Book Title 2887,Author 67,Fiction,1418.79,9,Publisher 135,2017
2888,Book Title 2888,Author 384,Fiction,1413.79,53,Publisher 166,2009
2889,Book Title 2889,Author 131,Business,1012.34,25,Publisher 99,1987
2890,Book Title 2890,Author 187,History,927.93,42,Publisher 175,1996
2891,Book Title 2891,Author 393,Fantasy,1254.91,17,Publisher 122,1986
2892,Book Title 2892,Author 326,Sci-Fi,210.53,113,Publisher 189,1995
2893,Book Title 2893,Author 28,Romance,1265.58,148,Publisher 131,2021
2894,Book Title 2894,Author 260,Fantasy,1229.06,132,Publisher 135,1993
2895,Book Title 2895,Author 19,Business,111.93,187,Publisher 110,1994
2896,Book Title 2896,Author 129,Business,1323.54,56,Publisher 99,2007
2897,Book Title 2897,Author 223,Business,316.76,54,Publisher 176,2020
2898,Book Title 2898,Author 248,Business,503.95,121,Publisher 54,1989
2899,Book Title 2899,Author 377,Business,772.88,68,Publisher 102,2002
2900,Book Title 2900,Author 245,Romance,1189.97,182,Publisher 56,2022
2901,Book Title 2901,Author 403,Fantasy,985.99,116,Publisher 32,2015
2902,Book Title 2902,Author 461,Business,641.86,46,Publisher 65,2018
2903,Book Title 2903,Author 64,Romance,1002.17,91,Publisher 149,2018
2904,Book Title 2904,Author 394,Business,214.48,169,Publisher 153,2018
2905,Book Title 2905,Author 426,Business,1176.64,23,Publisher 1,1988
2906,Book Title 2906,Author 43,Mystery,1085.89,180,Publisher 123,1980
2907,Book Title 2907,Author 317,Fiction,413.24,0,Publisher 14,2020
2908,Book Title 2908,Author 478,Business,550.42,104,Publisher 185,1989
2909,Book Title 2909,Author 265,Fantasy,169.68,80,Publisher 142,2022
2910,Book Title 2910,Author 380,Sci-Fi,376.2,43,Publisher 60,1982
2911,Book Title 2911,Author 25,Fantasy,769.41,170,Publisher 137,2011
2912,Book Title 2912,Author 415,Romance,514.36,47,Publisher 121,1998
2913,Book Title 2913,Author 131,History,630.06,62,Publisher 1,1998
2914,Book Title 2914,Author 492,History,713.2,141,Publisher 26,1996
2915,Book Title 2915,Author 466,Mystery,663.71,3,Publisher 81,1987
2916,Book Title 2916,Author 179,Fantasy,911.65,164,Publisher 80,2006
2917,Book Title 2917,Author 107,Mystery,396.08,36,Publisher 115,2019
2918,Book Title 2918,Author 442,Romance,1171.75,101,Publisher 182,1998
2919,Book Title 2919,Author 158,Fiction,1116.5,156,Publisher 36,1997
2920,Book Title 2920,Author 435,Fantasy,307.81,143,Publisher 146,1999
2921,Book Title 2921,Author 329,Fantasy,565.1,102,Publisher 160,1992
2922,Book Title 2922,Author 317,Romance,751.98,128,Publisher 157,2001
2923,Book Title 2923,Author 52,Mystery,229.02,125,Publisher 163,1986
2924,Book Title 2924,Author 443,Romance,746.93,54,Publisher 149,1990
2925,Book Title 2925,Author 26,Romance,1231.27,194,Publisher 54,1982
2926,Book Title 2926,Author 337,Mystery,849.86,33,Publisher 125,2001
2927,Book Title 2927,Author 155,Fantasy,269.71,14,Publisher 99,1993
2928,Book Title 2928,Author 27,Mystery,945.57,99,Publisher 13,2021
2929,Book Title 2929,Author 351,Romance,569.87,151,Publisher 115,1982
2930,Book Title 2930,Author 60,Fiction,1130.48,79,Publisher 159,2016
2931,Book Title 2931,Author 467,Sci-Fi,426.15,191,Publisher 181,1988
2932,Book Title 2932,Author 297,Fantasy,606.33,60,Publisher 144,2008
2933,Book Title 2933,Author 113,History,1311.38,15,Publisher 130,2005
2934,Book Title 2934,Author 113,Business,641.22,158,Publisher 148,1996
2935,Book Title 2935,Author 295,Mystery,452.13,51,Publisher 94,2021
2936,Book Title 2936,Author 192,Business,1155.26,167,Publisher 105,2022
2937,Book Title 2937,Author 474,Business,1138.14,9,Publisher 148,2017
2938,Book Title 2938,Author 466,Romance,639.81,45,Publisher 146,2003
2939,Book Title 2939,Author 252,Business,1478.58,29,Publisher 7,2020
2940,Book Title 2940,Author 403,Mystery,1033.09,82,Publisher 101,1990
2941,Book Title 2941,Author 20,Business,1215.04,58,Publisher 155,2008
2942,Book Title 2942,Author 70,Mystery,1127.8,52,Publisher 27,2017
2943,Book Title 2943,Author 1,Fantasy,295.86,85,Publisher 164,2007
2944,Book Title 2944,Author 31,Romance,165.48,70,Publisher 3,1987
2945,Book Title 2945,Author 87,History,1069.3,2,Publisher 100,2020
2946,Book Title 2946,Author 140,Mystery,1222.31,124,Publisher 33,2017
2947,Book Title 2947,Author 485,Sci-Fi,1033.57,63,Publisher 52,1984
2948,Book Title 2948,Author 286,Fantasy,407.91,101,Publisher 49,2011
2949,Book Title 2949,Author 481,Fiction,640.91,108,Publisher 143,1983
2950,Book Title 2950,Author 35,Mystery,525.86,191,Publisher 160,2015
2951,Book Title 2951,Author 188,Mystery,306.99,45,Publisher 40,2006
2952,Book Title 2952,Author 375,History,226.93,50,Publisher 190,1982
2953,Book Title 2953,Author 121,Fantasy,734.53,36,Publisher 199,2023
2954,Book Title 2954,Author 424,Business,267.36,28,Publisher 32,1995
2955,Book Title 2955,Author 268,Fantasy,283.39,136,Publisher 145,2012
2956,Book Title 2956,Author 54,Fiction,1080.56,88,Publisher 36,1996
2957,Book Title 2957,Author 367,Mystery,1216.94,124,Publisher 73,2000
2958,Book Title 2958,Author 481,Sci-Fi,1424.05,148,Publisher 25,1993
2959,Book Title 2959,Author 431,Romance,1343.6,151,Publisher 185,2023
2960,Book Title 2960,Author 123,Mystery,1054.09,39,Publisher 14,1989
2961,Book Title 2961,Author 463,Sci-Fi,445.49,176,Publisher 190,1993
2962,Book Title 2962,Author 493,Romance,388.93,144,Publisher 185,2005
2963,Book Title 2963,Author 283,Romance,173.85,113,Publisher 47,2010
2964,Book Title 2964,Author 433,Fiction,1334.28,31,Publisher 53,1990
2965,Book Title 2965,Author 349,Fiction,529.87,137,Publisher 12,1994
2966,Book Title 2966,Author 313,Romance,944.8,98,Publisher 56,1986
2967,Book Title 2967,Author 294,Romance,1429.0,63,Publisher 50,2003
2968,Book Title 2968,Author 10,History,649.57,179,Publisher 93,1987
2969,Book Title 2969,Author 234,Romance,907.96,149,Publisher 92,2000
2970,Book Title 2970,Author 104,Romance,530.58,144,Publisher 55,2015
2971,Book Title 2971,Author 123,Fiction,718.02,90,Publisher 81,2023
2972,Book Title 2972,Author 472,History,1046.75,196,Publisher 69,2016
2973,Book Title 2973,Author 335,Business,872.09,152,Publisher 136,1984
2974,Book Title 2974,Author 289,Fiction,1446.83,53,Publisher 140,1980
2975,Book Title 2975,Author 138,Fantasy,1301.09,56,Publisher 95,1992
2976,Book Title 2976,Author 219,Sci-Fi,805.01,48,Publisher 30,1991
2977,Book Title 2977,Author 406,Business,876.66,9,Publisher 118,2024
2978,Book Title 2978,Author 119,History,237.4,109,Publisher 32,2002
2979,Book Title 2979,Author 384,Sci-Fi,568.62,53,Publisher 188,1999
2980,Book Title 2980,Author 410,Business,1463.61,36,Publisher 134,2014
2981,Book Title 2981,Author 129,History,566.81,181,Publisher 200,1981
2982,Book Title 2982,Author 61,Fantasy,1029.05,17,Publisher 143,1987
2983,Book Title 2983,Author 374,Fantasy,1406.45,181,Publisher 174,1992
2984,Book Title 2984,Author 273,Mystery,126.28,36,Publisher 162,2005
2985,Book Title 2985,Author 348,History,696.5,40,Publisher 149,2000
2986,Book Title 2986,Author 320,Romance,724.78,126,Publisher 171,1980
2987,Book Title 2987,Author 481,Mystery,1429.61,125,Publisher 122,2002
2988,Book Title 2988,Author 197,History,375.35,59,Publisher 178,1983
2989,Book Title 2989,Author 42,History,1496.5,67,Publisher 20,1996
2990,Book Title 2990,Author 176,Fantasy,557.47,51,Publisher 200,2016
2991,Book Title 2991,Author 241,Sci-Fi,938.16,200,Publisher 37,2005
2992,Book Title 2992,Author 276,Romance,214.39,164,Publisher 192,1987
2993,Book Title 2993,Author 300,History,473.46,133,Publisher 144,2016
2994,Book Title 2994,Author 313,Business,1109.8,14,Publisher 167,1987
2995,Book Title 2995,Author 370,Mystery,619.6,134,Publisher 146,1983
2996,Book Title 2996,Author 60,Fiction,1208.87,193,Publisher 60,1990
2997,Book Title 2997,Author 114,Fantasy,1077.44,28,Publisher 96,2002
2998,Book Title 2998,Author 272,Business,671.05,185,Publisher 65,2022
2999,Book Title 2999,Author 323,Business,916.97,134,Publisher 195,2016
3000,Book Title 3000,Author 153,Business,1034.8,16,Publisher 54,1987
3001,Book Title 3001,Author 292,Fiction,938.01,43,Publisher 33,1982
3002,Book Title 3002,Author 31,Fantasy,1328.87,134,Publisher 51,2001
3003,Book Title 3003,Author 240,Fiction,344.99,146,Publisher 198,2007
3004,Book Title 3004,Author 324,History,875.42,165,Publisher 109,1986
3005,Book Title 3005,Author 282,Fiction,1005.16,49,Publisher 200,2020
3006,Book Title 3006,Author 261,Business,1476.37,26,Publisher 76,2002
3007,Book Title 3007,Author 440,History,1348.36,132,Publisher 140,2021
3008,Book Title 3008,Author 236,Romance,553.87,6,Publisher 157,1994
3009,Book Title 3009,Author 6,Business,885.3,177,Publisher 117,2018
3010,Book Title 3010,Author 144,Sci-Fi,1202.51,28,Publisher 73,2005
3011,Book Title 3011,Author 7,Business,1453.28,45,Publisher 19,1998
3012,Book Title 3012,Author 349,Business,181.42,155,Publisher 93,2014
3013,Book Title 3013,Author 258,Business,379.43,81,Publisher 40,2004
3014,Book Title 3014,Author 182,History,351.64,179,Publisher 121,2013
3015,Book Title 3015,Author 155,Mystery,1026.13,12,Publisher 107,1991
